Match Number,Team Number,Autonomous Path,Auto Cross Line,Auto Switch Cubes,Auto Scale Cubes,Own Switch Cubes Teleop,Scale Cubes Teleop,Opponent Switch Cubes Teleop,Exchange Cubes,Single Climb,Climb + 1 Buddy,Climb + 2 Buddies,Played Defense
43,972,"[[71,341],[70,332],[67,317],[65,301],[63,286],[62,271],[61,257],[61,241],[60,225],[60,214],[60,205],[59,200],[59,195],[59,190],[59,184],[59,178],[59,174],[59,173],[60,173],[62,172],[65,172],[69,172],[73,172],[78,172],[83,173],[89,173],[94,172],[97,170]]",1,1,0,3,0,0,6,0,0,0,0
43,1072,"[[221.498046875,332.21875],[221.234375,331.75],[220.8828125,331.4375],[220.35546875,330.8125],[219.4765625,329.71875],[214.203125,319.875],[210.248046875,310.96875],[206.732421875,302.53125],[203.65625,294.875],[201.1953125,287.84375],[199.173828125,282.53125],[197.064453125,278.625],[195.04296875,275.1875],[192.845703125,272.0625],[190.296875,268.9375],[187.30859375,265.03125],[184.759765625,260.65625],[182.03515625,256.75],[179.57421875,253.3125],[177.46484375,250.1875],[176.498046875,247.375],[175.091796875,244.5625],[173.421875,242.21875],[172.103515625,239.875],[171.048828125,237.6875],[171.048828125,235.8125],[169.642578125,234.25],[169.02734375,233],[169.37890625,231.90625],[170.08203125,230.65625],[170.169921875,229.40625],[170.2578125,228.15625],[170.08203125,227.0625]]",1,0,0,0,3,0,0,0,0,0,0
43,2073,"[[161,342],[161,340],[161,338],[161,336],[161,334],[161,332],[161,329],[161,326],[160,324],[160,322],[160,321],[159,321],[159,319],[159,318],[159,317],[159,316],[159,315],[159,313],[159,312],[159,310],[159,309],[158,309],[157,309],[156,309],[155,309],[154,308],[153,307],[151,306],[151,305],[151,304],[150,304],[150,303],[150,302],[150,301],[150,300],[149,299],[148,298],[148,297],[147,295],[145,293],[144,292],[143,290],[141,288],[140,286],[138,285],[136,283],[134,281],[132,279],[131,277],[129,276],[128,274],[126,272],[124,271],[122,269],[121,267],[119,266],[116,264],[114,263],[113,261],[111,260],[110,259],[109,258],[108,257],[107,256],[105,255],[104,255],[104,254],[103,254],[102,253],[101,253],[99,253],[99,252],[98,252],[97,251],[96,250],[95,250],[95,249],[95,248],[95,247],[95,246],[95,244],[95,241],[95,239],[95,237],[95,235],[95,232],[95,230],[95,229],[95,227],[95,225],[96,223],[96,221],[96,220],[96,218],[96,216],[97,215],[97,214],[98,213],[98,212],[98,211],[98,210],[98,209],[98,208],[98,207],[99,207],[101,207],[102,207],[103,207],[103,208],[103,209],[103,210],[103,211],[103,212],[103,213],[103,214],[103,215],[103,216],[103,218],[103,219],[103,220],[103,221],[103,223],[103,224],[103,226],[103,228],[103,230],[103,233],[103,236],[103,238],[103,241],[103,243],[103,246],[103,249],[103,251],[103,253],[103,255],[103,257],[103,259],[103,261],[103,263],[103,264],[103,266],[103,267],[104,267],[105,266],[107,264],[108,262],[110,260],[111,259],[112,258],[113,257],[115,256],[116,256],[118,256],[120,256],[121,256],[124,256],[127,256],[129,256],[131,256],[134,256],[136,256],[137,256],[138,256],[139,256],[140,256],[141,256],[142,256],[143,256],[144,256],[144,255],[143,255],[142,255],[141,255],[140,255],[139,255],[138,255],[137,255],[136,255],[135,255],[134,255],[133,255],[131,255],[130,255],[128,255],[127,255],[125,255],[124,255],[122,255],[121,255],[119,255],[118,255],[115,255],[113,255],[111,255],[109,255],[107,255],[105,255],[104,255],[102,255],[99,255],[98,255],[96,255],[95,255],[93,255],[92,255],[91,255],[90,255],[90,254],[90,253],[90,252],[90,251],[90,250],[90,249],[90,248],[90,247],[90,246],[90,244],[91,243],[91,242],[91,241],[91,240],[91,239],[92,237],[92,236],[92,235],[92,232],[92,231],[92,229],[92,228],[92,227],[92,225],[92,224],[92,223],[92,221],[92,220],[92,218],[92,217],[93,215],[93,214],[93,213],[93,212],[93,211],[93,210],[94,209],[94,208],[94,207]]",1,1,0,1,3,0,0,0,0,0,0
43,3239,[],1,0,0,0,3,0,0,0,0,0,0
44,3316,"[[140.056640625,364.46875],[140.056640625,364.15625],[140.056640625,363.6875],[140.056640625,362.90625],[140.056640625,361.65625],[141.7265625,352.4375],[143.66015625,344],[146.82421875,335.875],[151.658203125,327.28125],[160.359375,314.78125],[169.8515625,302.59375],[175.212890625,294.9375],[180.22265625,287.75],[184.96875,279.46875],[188.044921875,271.34375],[190.59375,263.53125],[191.12109375,258.53125],[191.384765625,254],[191.560546875,249.46875],[191.82421875,244.9375],[192.087890625,240.40625],[192.17578125,235.71875],[191.82421875,230.71875],[191.560546875,226.03125],[191.47265625,222.125],[191.384765625,218.53125],[191.384765625,215.5625],[191.296875,213.21875],[191.296875,211.1875],[191.296875,209.15625],[191.384765625,207.125],[191.736328125,204.78125]]",1,1,0,0,0,0,5,0,0,0,0
44,6957,"[[169,279],[172,276],[177,272],[186,265],[191,262],[197,258],[203,254],[215,245],[220,241],[226,236],[236,226],[239,221],[243,216],[246,211],[248,205],[249,201],[251,197],[251,193],[252,187],[253,186],[253,184],[253,183],[253,182],[253,181],[253,180],[253,179],[251,179],[249,177]]",1,1,0,1,0,0,8,0,0,0,0
44,5678,"[[69,330],[69,327],[69,323],[69,320],[69,316],[69,313],[69,309],[69,306],[69,301],[69,294],[69,289],[69,283],[69,276],[68,270],[68,263],[68,255],[68,248],[67,241],[67,235],[67,229],[67,225],[67,221],[67,217],[67,213],[67,211],[67,207],[67,204],[67,202],[67,199],[67,198],[67,197],[67,195]]",1,0,0,0,0,0,1,0,0,0,0
44,4802,"[[248,336],[248,335],[248,333],[248,330],[248,327],[248,324],[248,321],[248,317],[248,314],[248,309],[248,305],[248,301],[248,297],[248,292],[248,289],[247,285],[247,281],[246,278],[245,273],[245,268],[245,263],[245,258],[245,254],[245,250],[245,246],[244,242],[243,239],[242,235],[242,232],[242,228],[242,224],[241,220],[241,215],[241,211],[240,207],[240,203],[240,198],[240,193],[240,187],[240,181],[240,176],[240,171],[241,166],[242,161],[242,157],[242,153],[242,149],[242,145],[242,139],[242,134],[242,128],[242,123],[242,117],[242,110],[242,104],[242,102]]",1,0,0,0,0,0,0,0,0,0,0
44,7081,[],1,0,0,0,0,0,1,0,0,0,0
45,7102,"[[102.0546875,374.71875],[97.220703125,369.71875],[88.080078125,353.78125],[77.357421875,323.625],[74.017578125,306.59375],[73.138671875,291.28125],[73.2265625,278],[73.75390625,267.84375],[74.10546875,256.75],[74.369140625,244.09375],[74.28125,231.4375],[73.578125,220.03125],[72.69921875,211.28125],[71.8203125,204.71875],[70.853515625,200.03125],[70.0625,196.59375],[69.359375,194.09375],[68.744140625,191.59375],[68.65625,189.09375],[68.65625,186.75],[68.65625,184.71875],[68.744140625,183.3125],[69.0078125,182.53125],[70.0625,181.75]]",1,0,0,0,0,0,1,0,0,0,1
44,3792,"[[14,378],[14,385],[14,393],[14,401],[14,411],[17,420],[19,429],[21,437],[22,444],[23,449],[23,454],[24,460],[24,463],[24,466],[24,468],[24,470],[24,471],[24,472],[24,473],[24,474],[24,475],[210,388],[210,402],[212,417],[214,432],[216,441],[60,325],[57,320],[56,313],[54,306],[53,298],[52,291],[52,284],[52,279],[52,274],[52,269],[52,265],[52,261],[52,258],[52,254],[54,251],[55,249],[57,247],[58,244],[59,243],[61,241],[63,239],[65,237],[67,235],[69,234],[70,232],[71,232],[72,231],[73,231],[74,231],[78,229],[86,224],[95,219]]",0,1,0,0,6,0,0,0,0,0,0
45,6552,"[[242,352],[242,351],[242,348],[242,345],[242,342],[242,338],[242,335],[242,333],[242,330],[242,326],[242,323],[242,319],[242,314],[241,310],[240,306],[240,303],[240,299],[240,295],[240,290],[240,285],[240,281],[240,276],[240,272],[240,267],[240,263],[240,260],[241,256],[242,252],[242,246],[242,240],[242,236],[242,231],[242,227],[242,223],[241,218],[240,213],[240,208],[240,203],[240,199],[240,196],[240,192],[240,186],[240,181],[240,176],[240,173],[240,171],[240,169],[240,168],[240,167],[239,167],[238,166],[237,165],[235,164],[233,164],[231,163],[229,163],[226,163],[223,163],[220,163],[217,163],[216,163],[215,163],[214,163],[214,160]]",1,0,0,0,0,0,2,0,0,0,0
45,1775,"[[59,279],[59,277],[59,273],[59,268],[59,260],[59,251],[59,242],[59,232],[59,210],[59,199],[59,188],[59,166],[59,156],[59,145],[58,135],[57,125],[57,114],[57,103],[57,93],[57,83],[57,73],[57,63],[57,54],[57,45],[57,38],[56,33],[56,29],[55,25],[55,22],[54,20],[54,18],[54,17]]",1,0,1,0,3,1,0,0,0,0,0
45,5429,"[[253,315],[253,313],[253,312],[253,311],[253,310],[253,308],[253,306],[253,305],[253,303],[253,300],[253,298],[253,296],[253,293],[253,292],[253,289],[253,287],[253,284],[253,280],[253,277],[253,273],[253,269],[253,265],[253,261],[253,258],[253,255],[253,253],[253,251],[253,248],[253,246],[253,245],[253,243],[253,240],[253,238],[253,236],[253,234],[253,231],[253,230],[253,228],[253,226],[253,224],[253,222],[253,221],[253,220],[253,218],[253,217],[253,216],[253,215],[253,214],[253,213],[253,212],[253,211],[253,210],[253,209],[253,208],[253,207],[253,206],[253,205],[253,204],[253,203],[253,202],[253,201],[253,200],[253,199],[253,198],[253,197],[253,196],[253,195],[253,194],[253,193],[253,192],[253,191],[253,190],[253,189],[253,187],[253,185],[253,184],[253,183],[253,181],[253,180],[253,179],[253,178],[253,177],[253,176],[253,175],[253,173],[253,172],[253,171],[252,171],[251,171]]",1,0,0,2,0,0,6,1,0,0,0
45,1983,"[[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null]]",1,1,0,0,6,0,0,1,0,0,0
42,3250,"[[172,345],[172,343],[171,338],[170,334],[169,330],[168,323],[166,315],[164,308],[162,301],[161,294],[160,287],[157,280],[157,274],[155,270],[155,268],[156,268],[158,268],[161,269],[162,269],[168,269],[173,269],[177,269],[182,269],[186,267],[189,265],[192,264],[194,262],[195,261],[195,260],[195,259],[195,257],[194,254],[193,251],[191,246],[189,241],[188,236],[186,230],[186,224],[186,216],[186,211],[186,208],[186,206],[186,205],[186,203],[187,202]]",1,1,0,0,6,0,0,1,0,0,0
46,3880,"[[212,331],[212,324],[211,315],[209,306],[207,297],[206,288],[205,281],[204,274],[204,267],[203,261],[202,255],[201,248],[200,242],[199,236],[198,231],[197,225],[196,219],[195,214],[195,210],[194,206],[194,203],[193,199],[192,196],[191,194],[191,193],[191,191],[190,190],[190,189]]",0,1,0,0,3,0,5,0,0,0,0
46,7152,"[[219.65234375,352.0625],[219.125,352.53125],[218.94921875,353],[218.94921875,352.84375],[219.125,352.375],[219.30078125,351.90625],[223.080078125,342.53125],[227.03515625,330.8125],[229.84765625,320.34375],[231.4296875,314.09375],[232.8359375,307.53125],[234.330078125,301.75],[236.17578125,296.59375],[237.58203125,292.6875],[238.8125,290.34375],[239.33984375,289.25],[241.44921875,285.34375],[242.591796875,281.4375],[244.173828125,277.21875],[245.228515625,273.78125],[246.546875,270.5],[246.8984375,267.53125],[247.6015625,264.71875],[248.392578125,261.4375],[248.83203125,258.15625],[249.0078125,256.4375],[251.1171875,251.28125],[251.908203125,247.84375],[252.34765625,244.5625],[252.5234375,241.28125],[253.05078125,238.46875],[253.841796875,235.1875],[254.45703125,232.21875],[254.6328125,230.8125],[255.51171875,225.8125],[256.390625,222.375],[256.91796875,218.78125],[257.357421875,215.03125],[257.796875,210.96875],[257.884765625,206.75],[257.796875,202.6875],[257.4453125,199.09375],[257.181640625,195.65625],[256.654296875,193.9375],[255.775390625,190.5],[255.072265625,187.53125],[253.841796875,183.15625],[253.314453125,181.90625],[251.64453125,178.3125],[250.853515625,177.21875],[248.12890625,174.25],[245.66796875,172.0625],[242.6796875,169.71875],[239.251953125,167.84375],[235.296875,165.96875],[230.55078125,164.40625],[225.98046875,163],[223.87109375,162.375],[218.861328125,161.125],[217.71875,160.65625],[215.873046875,160.1875],[215.08203125,160.5],[214.90625,160.65625],[214.73046875,160.8125],[214.994140625,161.125],[214.994140625,161.28125]]",1,0,0,1,0,0,7,0,0,0,0
46,7018,"[[108,353],[108,348],[108,341],[109,332],[110,323],[111,314],[112,304],[113,295],[115,277],[115,269],[115,260],[116,253],[117,245],[117,238],[118,231],[118,226],[119,221],[119,217],[119,213],[119,210],[119,209],[119,208],[119,206],[118,206],[118,205],[118,204]]",1,0,0,0,0,5,0,0,0,0,0
46,3288,"[[70,341],[70,339],[70,338],[70,336],[70,334],[70,332],[70,330],[70,328],[70,326],[69,324],[69,323],[69,321],[68,320],[68,317],[67,315],[67,313],[67,311],[67,309],[67,307],[66,306],[66,304],[66,302],[66,299],[66,297],[66,295],[66,293],[66,291],[66,289],[66,287],[66,286],[66,284],[66,282],[65,280],[65,279],[64,277],[64,275],[64,272],[64,271],[64,269],[64,267],[64,265],[64,263],[64,261],[64,259],[64,258],[64,255],[64,253],[64,252],[64,251],[64,249],[64,248],[64,246],[64,245],[64,244],[64,243],[64,241],[64,240],[64,238],[64,236],[64,235],[64,233],[64,232],[64,231],[64,230],[64,228],[64,227],[64,225],[64,224],[64,222],[64,221],[63,220],[63,219],[63,217],[63,216],[63,215],[63,214],[63,212],[63,211],[63,210],[63,209],[63,208],[63,207],[63,206]]",1,0,0,0,0,0,2,1,0,0,0
46,6887,[],1,0,0,3,0,0,1,0,0,0,0
47,179,"[[262,346],[262,342],[262,336],[262,329],[262,322],[262,312],[262,302],[262,293],[261,286],[259,277],[257,269],[255,260],[253,253],[252,245],[252,239],[251,233],[251,227],[251,223],[251,217],[251,212],[251,206],[251,200],[251,196],[251,192],[252,188],[253,184],[255,179],[256,174],[256,170],[257,167],[257,163],[258,161],[259,158],[259,156],[259,155],[259,154],[259,152],[259,151],[259,149],[259,148],[258,146],[257,145],[256,144],[255,141],[254,140],[252,138],[250,136],[249,135],[248,135],[246,134],[244,134],[242,134],[240,134],[239,134],[236,134],[234,134],[232,134],[229,134],[226,134],[223,134],[220,134],[217,133],[216,133],[213,133],[212,133],[210,133],[209,133],[207,133],[206,133],[204,133],[203,133],[201,133],[200,133],[199,133],[197,133],[196,133],[195,133],[194,133],[193,133],[191,133],[190,133],[188,133],[187,133],[186,133],[185,133],[184,133],[183,133],[182,133],[181,133],[180,133],[179,133],[178,133],[177,133],[176,133],[175,133],[174,133],[173,133],[172,133],[171,133],[170,133],[168,133],[167,133],[166,133],[165,133],[164,133],[163,133],[161,133],[160,133],[158,133],[157,133],[155,133],[153,133],[151,133],[149,133],[147,132],[144,132],[141,132],[138,131],[134,131],[132,131],[129,130],[127,130],[124,129],[122,129],[120,129],[118,129],[117,129],[115,129],[114,129],[112,129],[111,129],[109,129],[108,129],[107,129],[106,129],[105,129],[104,129],[102,129],[101,129],[100,129],[99,129],[98,129],[96,129],[95,129],[94,129],[93,129],[92,129],[91,129],[90,129],[89,129],[88,129],[86,129],[85,129],[83,129],[82,129],[81,129],[80,129],[79,129],[78,129],[77,129],[76,129],[76,128],[75,128],[74,128],[73,128],[72,128],[71,128],[70,128],[69,128],[69,127],[70,127],[71,127],[72,127],[73,127],[73,126],[73,125],[74,125],[74,124],[75,123],[75,122],[76,121],[77,120],[78,119],[78,118],[79,116],[79,115],[80,115],[81,114],[81,113],[82,113],[83,113],[85,113],[86,113],[88,113],[90,113],[92,113],[94,113],[96,113],[97,112],[99,112],[101,112],[102,112],[103,112],[104,112],[104,113],[104,114],[104,115],[104,116],[104,117],[104,118],[104,119],[105,121],[105,122],[106,123],[106,124],[108,125],[109,125]]",1,1,0,0,7,0,0,1,1,1,0
47,5437,"[[136,328],[136,326],[136,324],[136,321],[136,317],[136,313],[136,304],[135,299],[133,293],[132,288],[130,283],[128,278],[126,273],[123,268],[120,258],[118,254],[116,251],[115,247],[113,244],[112,238],[110,235],[110,232],[109,230],[108,227],[107,224],[105,221],[103,217],[100,214],[98,211],[96,209],[93,207],[92,206],[91,205],[90,205],[88,204]]",1,0,0,2,0,0,8,0,0,0,0
47,7312,"[[65,365],[64,360],[62,354],[60,347],[58,342],[56,336],[54,330],[53,324],[52,319],[52,314],[52,310],[52,305],[52,301],[52,296],[52,292],[52,287],[52,284],[52,279],[54,275],[56,270],[57,265],[59,260],[61,255],[64,250],[66,244],[69,239],[72,235],[74,231],[76,228],[77,226],[79,224],[80,222],[81,220],[82,218],[83,217],[85,215],[86,214],[87,213],[89,211],[90,210],[91,210],[92,209],[92,210],[92,212],[92,213]]",1,1,0,1,0,0,0,0,0,0,0
47,3476,"[[163,353],[163,352],[163,348],[163,344],[163,340],[163,335],[163,330],[163,324],[162,316],[161,308],[161,302],[160,297],[160,291],[160,284],[160,278],[160,275],[160,274],[160,273],[160,272],[159,272],[158,271],[155,271],[152,271],[148,273],[143,274],[139,276],[133,278],[127,280],[121,282],[117,282],[112,283],[108,284],[105,285],[104,285],[103,285],[103,284],[103,283],[103,281],[103,278],[103,273],[104,268],[104,260],[104,256],[104,246],[104,240],[104,234],[104,228],[104,224],[104,220],[103,217],[103,214],[103,210],[102,206],[102,204],[101,203],[101,202],[101,201],[108,201],[112,204],[117,209],[124,214],[130,218],[135,222],[140,224],[144,226],[147,229],[150,231],[152,233],[153,234],[155,234],[156,236],[157,236],[156,236],[155,234],[152,231],[147,227],[142,222],[136,218],[130,215],[125,211],[121,207],[118,202],[115,199],[113,197],[113,196],[116,197],[118,199],[122,202],[126,204],[130,207],[135,211],[139,214],[141,217],[145,220],[148,224],[151,227],[155,230],[157,232],[158,233],[158,234],[159,234],[158,233],[157,231],[154,228],[150,224],[142,218],[136,213],[129,207],[123,202],[119,200],[117,198],[116,197]]",1,2,0,2,4,0,0,0,1,0,0
47,2576,"[[187.748046875,356.59375],[186.78125,351.90625],[187.923828125,322.0625],[193.63671875,285.96875],[201.283203125,266.28125],[210.3359375,248.15625],[218.94921875,232.6875],[228.08984375,220.34375],[237.23046875,210.5],[245.4921875,201.59375],[253.75390625,194.5625],[260.873046875,189.40625],[266.234375,185.5],[270.013671875,183.3125],[271.419921875,182.0625],[273.08984375,181.28125],[273.96875,180.96875],[274.14453125,180.65625],[273.96875,180.5],[273.265625,180.96875],[272.9140625,181.59375]]",1,0,0,0,0,0,0,0,0,0,1
47,3882,[],1,0,0,0,1,0,4,0,0,0,0
48,6072,"[[122.26953125,368.78125],[115.23828125,354.25],[107.064453125,329.5625],[105.5703125,311.90625],[105.21875,296.4375],[105.921875,283.3125],[106.712890625,275.8125],[108.20703125,269.25],[109.876953125,262.375],[111.546875,255.65625],[113.65625,249.40625],[115.501953125,243.3125],[117.171875,237.21875],[118.314453125,232.0625],[119.10546875,228],[119.720703125,225.03125],[119.80859375,222.84375],[119.80859375,221.4375],[119.45703125,220.1875],[119.45703125,218.9375],[119.45703125,217.375],[119.45703125,216.125],[119.369140625,215.03125],[119.984375,214.09375],[119.28125,213.46875],[118.841796875,212.6875],[118.666015625,212.0625],[118.2265625,211.125],[117.875,210.65625],[117.259765625,210.1875],[117.171875,210.03125],[116.732421875,210.1875],[116.556640625,209.71875],[116.29296875,209.40625],[116.1171875,209.25],[115.58984375,209.25],[115.4140625,209.25],[117.5234375,211.75],[117.34765625,211.75],[116.908203125,211.75],[116.46875,211.75],[116.1171875,211.75],[115.765625,211.75],[115.58984375,212.0625],[115.4140625,212.21875],[115.0625,213.78125],[114.7109375,216.125],[114.447265625,218.3125],[113.65625,223.15625],[113.216796875,227.6875],[113.12890625,231.125],[113.216796875,234.5625],[113.65625,237.84375],[113.919921875,239.40625],[114.623046875,242.0625],[115.0625,243.3125],[115.4140625,244.40625],[121.91796875,248.9375],[122.4453125,248.625],[124.37890625,247.21875],[125.2578125,244.59375],[132.46484375,154.46875],[133.6953125,73.8125],[134.57421875,-65.21875],[136.33203125,-219.8125],[136.5078125,-234.125],[136.5078125,-242.28125],[136.5078125,-242.59375],[136.5078125,-242.4375],[136.33203125,-242.125],[135.892578125,-241.8125],[135.62890625,-241.5],[135.62890625,-241.1875],[135.62890625,-240.875],[135.1015625,-240.875],[134.75,-240.875],[134.3984375,-240.875],[134.046875,-240.875],[133.87109375,-240.875],[133.6953125,-240.71875],[133.51953125,-240.5625],[133.16796875,-240.5625],[132.81640625,-240.40625],[132.46484375,-240.25],[132.11328125,-240.09375],[132.11328125,-239.9375],[131.76171875,-239.625],[131.234375,-239.15625],[130.794921875,-238.84375],[130.267578125,-238.21875],[129.828125,-237.59375],[129.30078125,-236.96875],[128.861328125,-236.03125],[128.24609375,-235.09375],[127.54296875,-234.15625],[126.83984375,-233.21875],[126.13671875,-231.96875],[125.43359375,-231.03125],[124.73046875,-230.09375],[124.02734375,-229.15625],[123.32421875,-228.375],[122.97265625,-228.0625],[122.09375,-227.125],[121.478515625,-226.5],[120.86328125,-225.875],[120.423828125,-225.25],[119.984375,-224.625],[119.45703125,-224],[119.017578125,-223.53125],[118.578125,-223.0625],[118.05078125,-222.59375],[117.611328125,-222.28125],[117.34765625,-221.96875],[116.8203125,-221.5],[116.46875,-221.1875],[116.1171875,-220.875],[115.853515625,-220.5625],[115.765625,-220.25],[115.765625,-219.9375],[115.765625,-219.46875],[115.765625,-219.15625],[115.765625,-219]]",1,1,0,0,4,0,0,0,0,0,0
